Num. Ens/ Num. Inventari,Província,Municipi,Via,Num. via,Departament-Assig./Adscrip.,Espai,Tipus d'ús,area_value,Ref. Cadastral
5207,Girona,Llançà (),Castellar,27,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Casa del Mar de Llançà - CR Castellar 27,Centre cívic,610.36;610.36;0;610.36;0,3411601EG1931S0001SM
5208,Girona,Roses (),Tarragona,s/n,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Casa del Mar Roses - CR Tarragona  S,Centre cívic,923.57;923.57;0;923.57;0,4693707EG1749S0001SG
5209,Girona,Palamós (),Catifa,2,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Casa del Mar Palamós - PL Catifa 2,Centre cívic,1192.47;1192.47;0;1192.47;0,
5210,Tarragona,Tarragona (),Francesc Bastos,19,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Casa del Mar de Tarragona - CR Francesc Bastos 19,Centre cívic,1516.72;1516.72;1104.06;2620.78;0,
5211,Tarragona,Cambrils (),Arago,6,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Edifici Casa del Mar,Centre cívic,501.6;501.6;0;501.6;0,7182513CF3478C0001QO
5212,Tarragona,L'Ametlla de Mar (),Batlle Pijoan,6,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Casa del Mar de l'Ametlla de Mar - CR Batlle Pijoan 6,Centre cívic,311.02;311.02;0;311.02;0,4985303CF1258E0001EI
5213,Tarragona,Sant Carles de la Ràpita (),Arenal,s/n,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",EC Sant Carles de la Ràpita - CR Arenal  S,Centre cívic,739.27;739.27;0;739.27;0,
5216,Lleida,La Guingueta d'Àneu (),Ribera,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1112 - Finca Canema,Forest,0;0;0;0;1079,6876805CH4167N0001XX
5217,Barcelona,Sant Feliu de Llobregat (),Jaume Ribes,26-28,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Centre Cívic Jaume Ribas,Residència geriàtrica,3640.7;3640.7;0;3640.7;4603,9817318DF1891H0001KZ
5219,Lleida,Cubells (),C-26 (antiga C-1313),,--Departament de Territori i Sostenibilitat (Assignació) ;,"C-26 (antiga C-1313) 37,2 K 37,5 K",Sobrant de carretera,0;0;0;0;3757,25095A001002800000XZ
5219,Lleida,Cubells (),C-26 (antiga C-1313),,--Departament de Territori i Sostenibilitat (Assignació) ;,"C-26 (antiga C-1313) 37,2 K 37,5 K",Sobrant de carretera,0;0;0;0;3757, 25095A002000080000XP
5220,Tarragona,Tarragona (),Nova,124,--Institut Català de la Salut (ICS) (Adscripció) ;,Aparcament ÀMBIT Tarragona,Aparcament,0;0;12;12;0,2835601CF5523F0004FO
5221,Barcelona,Sant Quirze del Vallès (08192),Castanyers,s/n,--Departament d'Ensenyament (Assignació) ;,Escola Onze de Setembre,Escola,7049;7049;0;7049;0,
5222,Barcelona,Argentona (),C-1415,"2,4 K",--Departament de Territori i Sostenibilitat (Assignació) ;,"Sobrant de carretera C-1415 pk 2,4",Sobrant de carretera,0;0;0;0;560,
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0,3111103DF2831A0001AG
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0, 3111103DF2831A0004FK
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0, 3111103DF2831A0005GL
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0, 3111103DF2831A0008KX
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0, 3111103DF2831A0011KX
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0, 3111103DF2831A0009LM
5227,Barcelona,Esplugues de Llobregat (),Tomas Breton,32-38,--Departament de Justícia (Assignació) ;,"Jutjats 1a Instància i Instrucció núms. 1, 2 i 3",Judicial,1021.32;1021.32;74.12;1095.44;0, 3111103DF2831A0003DJ
5234,Lleida,Lleida (),Joc de la Bola,,--Consell Català de l'Esport (Adscripció) ;,Joc de la Bola - PD Joc de la Bola,Esportiu,0;0;0;0;0,
5235,Girona,Girona (17005),Santa Coloma de Farners,78.-,--Departament d'Interior (Assignació) ;,Central de Trànsit Policia de la Generalitat - Mossos d'Esquadra,Central de trànsit,1347.56;1347.56;1138.86;2486.42;3729.43,3857913DG8435F0001DA
5236,Lleida,Cervera (25200),President Macià,51,--Departament d'Interior (Assignació) ;,Comissaria de la Policia de la Generalitat-Mossos d'Esquadra a Cervera,Comissaria de mossos d'esquadra,1013.98;1013.98;670.85;1684.83;1923,6957125CG5165N0001QI
5237,Lleida,Vielha e Mijaran (),N-230,"km. 164,5",--Departament d'Interior (Assignació) ;,Comissaria Policia de la Generalitat - Mossos d'Esquadra de Vielha,Comissaria de mossos d'esquadra,701.98;701.98;712.72;1414.7;3475,9712999CH1391N
5238,Lleida,Tremp (),Sector c Barranc del Joncar,,--Departament d'Interior (Assignació) ;,Comissaria de Mossos d'Esquadra -Policia de la Generalitat a Tremp,Comissaria de mossos d'esquadra,767.83;767.83;716.23;1484.06;2629,5900701CG2760S0001IJ
5239,Lleida,Balaguer (),Angel Guimerà,s/n.-,--Departament d'Interior (Assignació) ;,Comissaria Mossos d'Esquadra,Comissaria de mossos d'esquadra,508.13;508.13;679.18;1187.31;2210,7683201CG1278S0001AT
5240,Lleida,Lleida (),Sant Hilari,38,--Departament d'Interior (Assignació) ;,Comissaria Mossos d'Esquadra- Policia de la Generalitat a Lleida,Comissaria de mossos d'esquadra,3376.33;3376.33;2016.5;5392.83;6306,1809511CG0111A0001KL
5241,Lleida,El Pont de Suert (25520),Victoriano Muñoz,s/n,--Departament d'Interior (Assignació) ;,(en func.) Comissaria Mossos d'Esquadra-Pont Suert - AV Victoriano Muñoz  S,Comissaria de mossos d'esquadra,580.26;580.26;0;580.26;0,4181014CG1948S0001GT
5242,Lleida,Ponts (),"Calaf, C-142","1,5 K",--Departament d'Interior (Assignació) ;,Comissaria de Districte de la Policia de la Generalitat-Mossos d'Esquadra a Ponts,Comissaria de mossos d'esquadra,484.6;484.6;0;484.6;1771.81,0410401CG5401S0001YI
5243,Lleida,Sort (25560),La Cabanera,3,--Departament d'Interior (Assignació) ;,Comissaria Mossos d'Esquadra,Comissaria de mossos d'esquadra,586.69;586.69;0;586.69;1277.62,6171007CG4967S0001HO
5244,Lleida,Mollerussa (),Belianes,s/n,--Departament d'Interior (Assignació) ;,Comissaria de Districte de la Policia de la Generalitat-Mossos d'Esquadra a Mollerussa,Comissaria de mossos d'esquadra,461.62;461.62;0;461.62;1599.2,5106301CG2150N0001JZ
5245,Lleida,Les Borges Blanques (),Francesc Macià,s/n,--Departament d'Interior (Assignació) ;,Comissaria de Districte de la Policia de la Generalitat-Mossos d'Esquadra a les Borges Blanques,Comissaria de mossos d'esquadra,461.62;461.62;0;461.62;2387.03,26830B1CF2928S0001KJ
5246,Girona,Olot (17800),Toledo,12,--Departament d'Ensenyament (Assignació) ;,Institut Bosc de la Coma,Institut,5685;5685;0;5685;11457,6893801DG5669S0001KU
5251,Barcelona,Barcelona (08039),Carbonell,4-6,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;","Residència assistida i Centre de dia per a gent gran ""Barceloneta-Bertran i Oriola""",Residència geriàtrica,3482;3482;0;3482;926.23,2116903DF3821E0001OD
5252,Barcelona,Barcelona (08033),Pierola,22,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",RGG i CDGG Vallbona,Residència geriàtrica,3567;3567;0;3567;3250,1906212DF3910F0001GY
5254,Barcelona,Sitges (),Samuel Barrachina,s/n,--Departament d'Interior (Assignació) ;,Parc de Bombers - CR Samuel Barrachina  S,Parc de bombers,1175;1175;0;1175;0,0364401DF0606S0001WK
5256,Tarragona,Tarragona (43007),Valls,s/n,--Departament d'Ensenyament (Assignació) ;,Institut Comte de Rius,Institut,0;0;0;0;0,2753415CF5525S0001OT
5258,Girona,Arbúcies (),Gi-550,,--Ajuntament d'Arbúcies (Altres) ;,"Actualment jardins cedits a l'Ajuntament. (sobrants de carretera en desús, procedents de l'antic traçat  de la ctra. GI-550)",Jardí,0;0;0;0;1147,17009A013090130000PO
5258,Girona,Arbúcies (),Gi-550,,--Ajuntament d'Arbúcies (Altres) ;,"Actualment jardins cedits a l'Ajuntament. (sobrants de carretera en desús, procedents de l'antic traçat  de la ctra. GI-550)",Jardí,0;0;0;0;1147, 17009A013090100000PT
5258,Girona,Arbúcies (),Gi-550,,--Ajuntament d'Arbúcies (Altres) ;,"Actualment jardins cedits a l'Ajuntament. (sobrants de carretera en desús, procedents de l'antic traçat  de la ctra. GI-550)",Jardí,0;0;0;0;1147, 17009A013090070000PT
5259,Girona,Arbúcies (),Gi-550,-,,"- CT Gi-550 1,375  1,495",Sobrant de carretera,0;0;0;0;1245,
5260,Tarragona,Deltebre (43580),Catalunya,s/n,--Departament d'Ensenyament (Assignació) ;,Institut de Deltebre,Institut,5868;5868;0;5868;10000,7705001CF0170N0001QD
5263,Girona,Torroella de Montgrí (17257),Santa Caterina,137,--Departament d'Ensenyament (Assignació) ;,Institut Montgrí,Institut,4473.64;4473.64;0;4473.64;11427,1249204EG1514N0001BG
5264,Barcelona,Terrassa (),Francesc Macià,257,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Casal i Centre de Dia per a Gent Gran,Casal de gent gran,0;0;0;0;1374,8937014DG1083D0001LD
5265,Girona,Olot (),Pere Bretxa,1,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Oficina Comarcal de la Garrotxa,Oficina,394.69;394.69;0;394.69;0.18,7397201DG5679N0042RO
5268,Barcelona,Barcelona (08025),Secretari Coloma,15-25,--Departament d'Ensenyament (Assignació) ;,Institut Secretari Coloma,Institut,3282.1;3282.1;1674.5;4956.6;2888,0244524DF3804C0002YH
5270,Tarragona,Tarragona (),Robert d'Aguilo,19,--Departament de Justícia (Assignació) ;,Fiscal en cap - CR Robert d'Aguilo 19,Habitatge,0;0;0;0;0,4232309CF5543A0008XX
5271,Barcelona,Igualada (),Pau Casals,21,--Departament de Salut (Assignació) ;,Seu de l'Equip Territorial de Salut Pública de l'Anoia,Sanitari,306.75;306.75;0;306.75;0,5740708CG8054S0001BE
5271,Barcelona,Igualada (),Pau Casals,21,--Departament de Salut (Assignació) ;,Seu de l'Equip Territorial de Salut Pública de l'Anoia,Sanitari,306.75;306.75;0;306.75;0, 5740709CG8054S0001YE
5277,Barcelona,Vilafranca del Penedès (),Agora,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Centre de Recerca i Referència de l'INCAVI i Oficina comarcal del DARP de l'Alt Penedès,Recerca científica i laboratoris,2721;2721;1140;3861;2777,9365104CF8796N0001QL
5280,Barcelona,Terrassa (08228),América,55,--Departament d'Ensenyament (Assignació) ;,Institut Egara,Institut,4790.52;4790.52;0;4790.52;7814,0286302DF2908G0002RZ
5282,Barcelona,Sant Boi de Llobregat (),Joan Maragall,2,--Departament de Territori i Sostenibilitat (Assignació) ;,"Parcel·la PK 9,896 i 10,242 del tram de Magòria de la línia de catalans del FGC (antic ús No utilitzat)",Sobrant ferroviari,165;165;0;165;5033,9289501DF1798G0001LA
5282,Barcelona,Sant Boi de Llobregat (),Joan Maragall,2,--Departament de Territori i Sostenibilitat (Assignació) ;,"Parcel·la PK 9,896 i 10,242 del tram de Magòria de la línia de catalans del FGC (antic ús No utilitzat)",Sobrant ferroviari,165;165;0;165;5033, 9289501DF1798G0001LA
5293,Barcelona,Barcelona (08003),Laietana,56,--Departament de Justícia (Assignació) ;,TSJC- Sala del Contencios-Administraiu,Judicial,5925.19;5925.19;858.81;6784;1145,1023310DF3812C0001DI
5295,Barcelona,Barcelona (08004),Vilà i Vilà,39-41,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Residència assistida i Centre de dia per a gent gran Pere Batllori,Residència geriàtrica,0;0;0;0;1081,0806313DF3800F0001MB
5298,Barcelona,Barcelona (08011),Sepulveda,142-144,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Centre de Processament de Dades,Oficina,457.5;457.5;0;457.5;0,9916803DF2891F0040DL
5302,Girona,Ger (),Ribes del Segre,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1022 -Riberes del Segre,Forest,0;0;0;0;184100,
5303,Girona,Bolvir (),Ribes del Segre,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1025 - Riberes del Segre,Forest,0;0;0;0;510560,
5304,Girona,Fontanals de Cerdanya (),Ribes del Segre,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1026 -Riberes del Segre,Forest,0;0;0;0;381840,
5307,Lleida,La Seu d'Urgell (),Tres Ponts,9,--Departament de Justícia (Assignació) ;,Jutjats de La Seu d'Urgell,Judicial,1636.93;1636.93;491.7;2128.63;500,2910307CG7921S0001LL
5311,Girona,Cadaqués (),Caials,,--Departament de Territori i Sostenibilitat (Assignació) ;,Mas Caials - Oficina Parc Natural del Cap de Creus,Oficina d'atenció ciutadana,651.14;651.14;389.72;1040.86;1676,4318713EG2841N0001GE
5311,Girona,Cadaqués (),Caials,,--Departament de Territori i Sostenibilitat (Assignació) ;,Mas Caials - Oficina Parc Natural del Cap de Creus,Oficina d'atenció ciutadana,651.14;651.14;389.72;1040.86;1676, 4318714EG2841N0001QE
5312,Barcelona,Barcelona (08006),Marc Aureli,22-36,--Departament de Salut (Assignació) ;,Oficina de projectes de l'OMS,Oficina,582.27;582.27;104.29;686.56;600,8538317DF2883H0001EJ
5315,Tarragona,Tarragona (),Fra Antoni Cardona i Grau,1,--Departament d'Ensenyament (Assignació) ;,CFA Josepa Massanés i Dalmau - CR Fra Antoni Cardona i Grau 1,Centre de Formació d'Adults,0;0;0;0;0,3339615CF5533G
5317,Lleida,Cervera (),N-141,"1,045 K",--Ajuntament de Cervera (Altres) ;,"Sobrant de carretera N-141 km. 1,045",Sobrant de carretera,0;0;0;0;480,
5318,Lleida,Isona i Conca Dellà (),C-1412,,,"Sobrant carretera C-1412 km. 34,2 a 34,32",Sobrant de carretera,0;0;0;0;1170,25146A026090070000DJ
5319,Lleida,La Guingueta d'Àneu (),C-147,,--Ajuntament de la Guingueta d'Àneu (Altres) ;,"Sobrant de carretera C-147 km. 122,8 a 122,89",Sobrant de carretera,0;0;0;0;810,
5320,Barcelona,Barcelona (08016),Vinyar,18,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Equipament cívic,Centre cívic,162;162;0;162;0,1882401DF3818D0001SR
5320,Barcelona,Barcelona (08016),Vinyar,18,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Equipament cívic,Centre cívic,162;162;0;162;0, 1882401DF3818D0003FY
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0,5071203DG8457A0025QE
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071204DG8457A0069LS
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071204DG8457A0105XG
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0023XQ
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0004OA
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071204DG8457A0070JP
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0043DG
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0022ZM
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0052LZ
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0053BX
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0024MW
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0042SF
5321,Girona,Girona (),Migdia,46-54,"--Departament de Treball, Afers Socials i Famílies (Assignació) ;",Delegació de la Inspecció de Treball de Catalunya a Girona (Edifici Les Casernes),Oficina,1191.89;1191.89;171.52;1363.41;0, 5071203DG8457A0063RY
5322,Lleida,Bellver de Cerdanya (),Església,1,--Departament de Territori i Sostenibilitat (Assignació) ;,Oficina Informació Parc Natural Cadí-Moixeró - CR Església 1,Oficina d'atenció ciutadana,134;134;0;134;216.6,9219303CG9991N0001FJ
5324,Barcelona,Barcelona (08042),Favencia,s/n,--Departament de Territori i Sostenibilitat (Assignació) ;,"Finca afectada projecte d'acabament de la infraestructura de la línia I, del Ferrocarril Metropolità de Barcelona",Solar,0;0;0;0;2287,
5328,Barcelona,Argentona (),C-1415,"PK 0,00 al 0,135",--Departament de Territori i Sostenibilitat (Assignació) ;,"Sobrant carretera C-1415 PK 0,00-0,1345. Camí del Tramvia.",Sobrant de carretera,0;0;0;0;1350,
5329,Girona,Sant Joan de Palamós (),Cap de Planes,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Finques de ""El Castell"" - PD Cap de Planes",Espai natural,489.22;489.22;0;489.22;0,17125A001000680000HT
5329,Girona,Sant Joan de Palamós (),Cap de Planes,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Finques de ""El Castell"" - PD Cap de Planes",Espai natural,489.22;489.22;0;489.22;0, 17125A001000610000HA
5329,Girona,Sant Joan de Palamós (),Cap de Planes,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Finques de ""El Castell"" - PD Cap de Planes",Espai natural,489.22;489.22;0;489.22;0, 17125A001000620000HB
5329,Girona,Sant Joan de Palamós (),Cap de Planes,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Finques de ""El Castell"" - PD Cap de Planes",Espai natural,489.22;489.22;0;489.22;0, 17125A001000760000HR
5329,Girona,Sant Joan de Palamós (),Cap de Planes,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Finques de ""El Castell"" - PD Cap de Planes",Espai natural,489.22;489.22;0;489.22;0, 17125A001000630000HY
5330,Tarragona,La Sénia (43560),Domenges,3,--Departament d'Ensenyament (Assignació) ;,Institut de La Sénia,Institut,5407;5407;0;5407;7328.8,0624621BF7002F0001KD
5332,Barcelona,Sant Feliu de Llobregat (),Sànson,66,--Departament d'Interior (Assignació) ;,Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Sant Feliu de Llobregat,Comissaria de mossos d'esquadra,4118.56;4118.56;4183.96;8302.52;7367,0728317DF2802F0001OL
5332,Barcelona,Sant Feliu de Llobregat (),Sànson,66,--Departament d'Interior (Assignació) ;,Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Sant Feliu de Llobregat,Comissaria de mossos d'esquadra,4118.56;4118.56;4183.96;8302.52;7367, 0728316DF2802F0002QB
