Num. Ens/ Num. Inventari,area_value,area_type,units,area_id
5663,0,Sup. const. sobre rasant,m2,11677
5663,0,Sup. const. sota rasant,m2,11678
5663,0,Sup. const. total,m2,11679
5663,0,Sup. del terreny,m2,11680
5666,246.57,Sup. const. sobre rasant,m2,11681
5666,0,Sup. const. sota rasant,m2,11682
5666,246.57,Sup. const. total,m2,11683
5666,518.37,Sup. del terreny,m2,11684
5668,0,Sup. const. sobre rasant,m2,11685
5668,0,Sup. const. sota rasant,m2,11686
5668,0,Sup. const. total,m2,11687
5668,0,Sup. del terreny,m2,11688
5670,195.65,Sup. const. sobre rasant,m2,11689
5670,0,Sup. const. sota rasant,m2,11690
5670,195.65,Sup. const. total,m2,11691
5670,0,Sup. del terreny,m2,11692
5671,0,Sup. const. sobre rasant,m2,11693
5671,0,Sup. const. sota rasant,m2,11694
5671,0,Sup. const. total,m2,11695
5671,0,Sup. del terreny,m2,11696
5672,0,Sup. const. sobre rasant,m2,11697
5672,0,Sup. const. sota rasant,m2,11698
5672,0,Sup. const. total,m2,11699
5672,0,Sup. del terreny,m2,11700
5674,0,Sup. const. sobre rasant,m2,11701
5674,0,Sup. const. sota rasant,m2,11702
5674,0,Sup. const. total,m2,11703
5674,0,Sup. del terreny,m2,11704
5677,5520.05,Sup. const. sobre rasant,m2,11705
5677,0,Sup. const. sota rasant,m2,11706
5677,5520.05,Sup. const. total,m2,11707
5677,15090,Sup. del terreny,m2,11708
5678,0,Sup. const. sobre rasant,m2,11709
5678,0,Sup. const. sota rasant,m2,11710
5678,0,Sup. const. total,m2,11711
5678,0,Sup. del terreny,m2,11712
5679,0,Sup. const. sobre rasant,m2,11713
5679,0,Sup. const. sota rasant,m2,11714
5679,0,Sup. const. total,m2,11715
5679,0,Sup. del terreny,m2,11716
5680,0,Sup. const. sobre rasant,m2,11717
5680,0,Sup. const. sota rasant,m2,11718
5680,0,Sup. const. total,m2,11719
5680,0,Sup. del terreny,m2,11720
5682,0,Sup. const. sobre rasant,m2,11721
5682,0,Sup. const. sota rasant,m2,11722
5682,0,Sup. const. total,m2,11723
5682,0,Sup. del terreny,m2,11724
5683,0,Sup. const. sobre rasant,m2,11725
5683,0,Sup. const. sota rasant,m2,11726
5683,0,Sup. const. total,m2,11727
5683,0,Sup. del terreny,m2,11728
5685,0,Sup. const. sobre rasant,m2,11729
5685,0,Sup. const. sota rasant,m2,11730
5685,0,Sup. const. total,m2,11731
5685,0,Sup. del terreny,m2,11732
5686,0,Sup. const. sobre rasant,m2,11733
5686,0,Sup. const. sota rasant,m2,11734
5686,0,Sup. const. total,m2,11735
5686,0,Sup. del terreny,m2,11736
5687,0,Sup. const. sobre rasant,m2,11737
5687,0,Sup. const. sota rasant,m2,11738
5687,0,Sup. const. total,m2,11739
5687,0,Sup. del terreny,m2,11740
5688,5133.42,Sup. const. sobre rasant,m2,11741
5688,0,Sup. const. sota rasant,m2,11742
5688,5133.42,Sup. const. total,m2,11743
5688,0,Sup. del terreny,m2,11744
5689,2071.64,Sup. const. sobre rasant,m2,11745
5689,0,Sup. const. sota rasant,m2,11746
5689,2071.64,Sup. const. total,m2,11747
5689,0,Sup. del terreny,m2,11748
5691,0,Sup. const. sobre rasant,m2,11749
5691,0,Sup. const. sota rasant,m2,11750
5691,0,Sup. const. total,m2,11751
5691,0,Sup. del terreny,m2,11752
5692,0,Sup. const. sobre rasant,m2,11753
5692,0,Sup. const. sota rasant,m2,11754
5692,0,Sup. const. total,m2,11755
5692,0,Sup. del terreny,m2,11756
5693,0,Sup. const. sobre rasant,m2,11757
5693,0,Sup. const. sota rasant,m2,11758
5693,0,Sup. const. total,m2,11759
5693,0,Sup. del terreny,m2,11760
5694,182.95,Sup. const. sobre rasant,m2,11761
5694,0,Sup. const. sota rasant,m2,11762
5694,182.95,Sup. const. total,m2,11763
5694,0,Sup. del terreny,m2,11764
5695,0,Sup. const. sobre rasant,m2,11765
5695,0,Sup. const. sota rasant,m2,11766
5695,0,Sup. const. total,m2,11767
5695,0,Sup. del terreny,m2,11768
5697,0,Sup. const. sobre rasant,m2,11769
5697,0,Sup. const. sota rasant,m2,11770
5697,0,Sup. const. total,m2,11771
5697,0,Sup. del terreny,m2,11772
5698,0,Sup. const. sobre rasant,m2,11773
5698,0,Sup. const. sota rasant,m2,11774
5698,0,Sup. const. total,m2,11775
5698,0,Sup. del terreny,m2,11776
5699,0,Sup. const. sobre rasant,m2,11777
5699,0,Sup. const. sota rasant,m2,11778
5699,0,Sup. const. total,m2,11779
5699,0,Sup. del terreny,m2,11780
5701,0,Sup. const. sobre rasant,m2,11781
5701,0,Sup. const. sota rasant,m2,11782
5701,0,Sup. const. total,m2,11783
5701,0,Sup. del terreny,m2,11784
5702,0,Sup. const. sobre rasant,m2,11785
5702,0,Sup. const. sota rasant,m2,11786
5702,0,Sup. const. total,m2,11787
5702,0,Sup. del terreny,m2,11788
5703,0,Sup. const. sobre rasant,m2,11789
5703,0,Sup. const. sota rasant,m2,11790
5703,0,Sup. const. total,m2,11791
5703,0,Sup. del terreny,m2,11792
5704,0,Sup. const. sobre rasant,m2,11793
5704,0,Sup. const. sota rasant,m2,11794
5704,0,Sup. const. total,m2,11795
5704,0,Sup. del terreny,m2,11796
5705,176.15,Sup. const. sobre rasant,m2,11797
5705,0,Sup. const. sota rasant,m2,11798
5705,176.15,Sup. const. total,m2,11799
5705,0,Sup. del terreny,m2,11800
5707,388,Sup. const. sobre rasant,m2,11801
5707,0,Sup. const. sota rasant,m2,11802
5707,388,Sup. const. total,m2,11803
5707,0,Sup. del terreny,m2,11804
5708,10315.24,Sup. const. sobre rasant,m2,11805
5708,8050.56,Sup. const. sota rasant,m2,11806
5708,18365.8,Sup. const. total,m2,11807
5708,3366,Sup. del terreny,m2,11808
5710,0,Sup. const. sobre rasant,m2,11809
5710,0,Sup. const. sota rasant,m2,11810
5710,0,Sup. const. total,m2,11811
5710,0,Sup. del terreny,m2,11812
5711,3199.94,Sup. const. sobre rasant,m2,11813
5711,0,Sup. const. sota rasant,m2,11814
5711,3199.94,Sup. const. total,m2,11815
5711,3881.04,Sup. del terreny,m2,11816
5713,187.03,Sup. const. sobre rasant,m2,11817
5713,237.42,Sup. const. sota rasant,m2,11818
5713,424.45,Sup. const. total,m2,11819
5713,904.18,Sup. del terreny,m2,11820
5714,0,Sup. const. sobre rasant,m2,11821
5714,0,Sup. const. sota rasant,m2,11822
5714,0,Sup. const. total,m2,11823
5714,6608.36,Sup. del terreny,m2,11824
5716,2928.06,Sup. const. sobre rasant,m2,11825
5716,2055.68,Sup. const. sota rasant,m2,11826
5716,4983.74,Sup. const. total,m2,11827
5716,1600,Sup. del terreny,m2,11828
5718,2583.26,Sup. const. sobre rasant,m2,11829
5718,802.94,Sup. const. sota rasant,m2,11830
5718,3386.2,Sup. const. total,m2,11831
5718,1339.37,Sup. del terreny,m2,11832
5722,0,Sup. const. sobre rasant,m2,11833
5722,0,Sup. const. sota rasant,m2,11834
5722,0,Sup. const. total,m2,11835
5722,1350,Sup. del terreny,m2,11836
5723,1175,Sup. const. sobre rasant,m2,11837
5723,0,Sup. const. sota rasant,m2,11838
5723,1175,Sup. const. total,m2,11839
5723,1988,Sup. del terreny,m2,11840
5724,1760,Sup. const. sobre rasant,m2,11841
5724,0,Sup. const. sota rasant,m2,11842
5724,1760,Sup. const. total,m2,11843
5724,1988,Sup. del terreny,m2,11844
5727,4066,Sup. const. sobre rasant,m2,11845
5727,0,Sup. const. sota rasant,m2,11846
5727,4066,Sup. const. total,m2,11847
5727,1584,Sup. del terreny,m2,11848
5728,1900,Sup. const. sobre rasant,m2,11849
5728,0,Sup. const. sota rasant,m2,11850
5728,1900,Sup. const. total,m2,11851
5728,0,Sup. del terreny,m2,11852
5729,0,Sup. const. sobre rasant,m2,11853
5729,0,Sup. const. sota rasant,m2,11854
5729,0,Sup. const. total,m2,11855
5729,9464,Sup. del terreny,m2,11856
5730,3925,Sup. const. sobre rasant,m2,11857
5730,0,Sup. const. sota rasant,m2,11858
5730,3925,Sup. const. total,m2,11859
5730,0,Sup. del terreny,m2,11860
5733,0,Sup. const. sobre rasant,m2,11861
5733,0,Sup. const. sota rasant,m2,11862
5733,0,Sup. const. total,m2,11863
5733,0,Sup. del terreny,m2,11864
5741,105,Sup. const. sobre rasant,m2,11865
5741,0,Sup. const. sota rasant,m2,11866
5741,105,Sup. const. total,m2,11867
5741,0,Sup. del terreny,m2,11868
5744,6220.3,Sup. const. sobre rasant,m2,11869
5744,2067.4,Sup. const. sota rasant,m2,11870
5744,8287.7,Sup. const. total,m2,11871
5744,8426,Sup. del terreny,m2,11872
5746,8750.8,Sup. const. sobre rasant,m2,11873
5746,0,Sup. const. sota rasant,m2,11874
5746,8750.8,Sup. const. total,m2,11875
5746,0,Sup. del terreny,m2,11876
5747,4430.19,Sup. const. sobre rasant,m2,11877
5747,0,Sup. const. sota rasant,m2,11878
5747,4430.19,Sup. const. total,m2,11879
5747,11776,Sup. del terreny,m2,11880
5751,0,Sup. const. sobre rasant,m2,11881
5751,0,Sup. const. sota rasant,m2,11882
5751,0,Sup. const. total,m2,11883
5751,2947,Sup. del terreny,m2,11884
5753,0,Sup. const. sobre rasant,m2,11885
5753,0,Sup. const. sota rasant,m2,11886
5753,0,Sup. const. total,m2,11887
5753,0,Sup. del terreny,m2,11888
5754,0,Sup. const. sobre rasant,m2,11889
5754,0,Sup. const. sota rasant,m2,11890
5754,0,Sup. const. total,m2,11891
5754,0,Sup. del terreny,m2,11892
5755,0,Sup. const. sobre rasant,m2,11893
5755,0,Sup. const. sota rasant,m2,11894
5755,0,Sup. const. total,m2,11895
5755,0,Sup. del terreny,m2,11896
5758,2970,Sup. const. sobre rasant,m2,11897
5758,0,Sup. const. sota rasant,m2,11898
5758,2970,Sup. const. total,m2,11899
5758,2825,Sup. del terreny,m2,11900
5810,2371.95,Sup. const. sobre rasant,m2,11901
5810,0,Sup. const. sota rasant,m2,11902
5810,2371.95,Sup. const. total,m2,11903
5810,6400,Sup. del terreny,m2,11904
5813,0,Sup. const. sobre rasant,m2,11905
5813,0,Sup. const. sota rasant,m2,11906
5813,0,Sup. const. total,m2,11907
5813,3563.6,Sup. del terreny,m2,11908
5814,0,Sup. const. sobre rasant,m2,11909
5814,0,Sup. const. sota rasant,m2,11910
5814,0,Sup. const. total,m2,11911
5814,5065,Sup. del terreny,m2,11912
5819,148,Sup. const. sobre rasant,m2,11913
5819,0,Sup. const. sota rasant,m2,11914
5819,148,Sup. const. total,m2,11915
5819,0,Sup. del terreny,m2,11916
5820,426,Sup. const. sobre rasant,m2,11917
5820,0,Sup. const. sota rasant,m2,11918
5820,426,Sup. const. total,m2,11919
5820,604.2,Sup. del terreny,m2,11920
5830,3055.81,Sup. const. sobre rasant,m2,11921
5830,0,Sup. const. sota rasant,m2,11922
5830,3055.81,Sup. const. total,m2,11923
5830,2000,Sup. del terreny,m2,11924
5832,100,Sup. const. sobre rasant,m2,11925
5832,0,Sup. const. sota rasant,m2,11926
5832,100,Sup. const. total,m2,11927
5832,0,Sup. del terreny,m2,11928
5835,613,Sup. const. sobre rasant,m2,11929
5835,0,Sup. const. sota rasant,m2,11930
5835,613,Sup. const. total,m2,11931
5835,792,Sup. del terreny,m2,11932
5838,1854,Sup. const. sobre rasant,m2,11933
5838,0,Sup. const. sota rasant,m2,11934
5838,1854,Sup. const. total,m2,11935
5838,56022.27,Sup. del terreny,m2,11936
5842,2782.45,Sup. const. sobre rasant,m2,11937
5842,0,Sup. const. sota rasant,m2,11938
5842,2782.45,Sup. const. total,m2,11939
5842,0,Sup. del terreny,m2,11940
5844,6678,Sup. const. sobre rasant,m2,11941
5844,0,Sup. const. sota rasant,m2,11942
5844,6678,Sup. const. total,m2,11943
5844,0,Sup. del terreny,m2,11944
5850,0,Sup. const. sobre rasant,m2,11945
5850,0,Sup. const. sota rasant,m2,11946
5850,0,Sup. const. total,m2,11947
5850,0,Sup. del terreny,m2,11948
5853,3636.26,Sup. const. sobre rasant,m2,11949
5853,0,Sup. const. sota rasant,m2,11950
5853,1818.13,Sup. const. total,m2,11951
5853,3120,Sup. del terreny,m2,11952
5858,2299.68,Sup. const. sobre rasant,m2,11953
5858,0,Sup. const. sota rasant,m2,11954
5858,2299.68,Sup. const. total,m2,11955
5858,1344.41,Sup. del terreny,m2,11956
5863,6303.12,Sup. const. sobre rasant,m2,11957
5863,0,Sup. const. sota rasant,m2,11958
5863,6303.12,Sup. const. total,m2,11959
5863,0,Sup. del terreny,m2,11960
5870,10759,Sup. const. sobre rasant,m2,11961
5870,0,Sup. const. sota rasant,m2,11962
5870,10759,Sup. const. total,m2,11963
5870,0,Sup. del terreny,m2,11964
5871,8108.14,Sup. const. sobre rasant,m2,11965
5871,0,Sup. const. sota rasant,m2,11966
5871,8108.14,Sup. const. total,m2,11967
5871,0,Sup. del terreny,m2,11968
5879,4371,Sup. const. sobre rasant,m2,11969
5879,0,Sup. const. sota rasant,m2,11970
5879,4371,Sup. const. total,m2,11971
5879,8339.6,Sup. del terreny,m2,11972
5883,1149,Sup. const. sobre rasant,m2,11973
5883,0,Sup. const. sota rasant,m2,11974
5883,1149,Sup. const. total,m2,11975
5883,1512.4,Sup. del terreny,m2,11976
5888,0,Sup. const. sobre rasant,m2,11977
5888,0,Sup. const. sota rasant,m2,11978
5888,0,Sup. const. total,m2,11979
5888,0,Sup. del terreny,m2,11980
5889,1271.61,Sup. const. sobre rasant,m2,11981
5889,766.39,Sup. const. sota rasant,m2,11982
5889,2038,Sup. const. total,m2,11983
5889,3209.41,Sup. del terreny,m2,11984
5893,2820,Sup. const. sobre rasant,m2,11985
5893,0,Sup. const. sota rasant,m2,11986
5893,2820,Sup. const. total,m2,11987
5893,152.5,Sup. del terreny,m2,11988
5899,0,Sup. const. sobre rasant,m2,11989
5899,120.87,Sup. const. sota rasant,m2,11990
5899,120.87,Sup. const. total,m2,11991
5899,0,Sup. del terreny,m2,11992
5904,880.64,Sup. const. sobre rasant,m2,11993
5904,778.62,Sup. const. sota rasant,m2,11994
5904,1659.26,Sup. const. total,m2,11995
5904,0,Sup. del terreny,m2,11996
5905,800.58,Sup. const. sobre rasant,m2,11997
5905,596.6,Sup. const. sota rasant,m2,11998
5905,1397.18,Sup. const. total,m2,11999
5905,2005,Sup. del terreny,m2,12000
5907,826,Sup. const. sobre rasant,m2,12001
5907,0,Sup. const. sota rasant,m2,12002
5907,826,Sup. const. total,m2,12003
5907,3628,Sup. del terreny,m2,12004
5914,142.67,Sup. const. sobre rasant,m2,12005
5914,0,Sup. const. sota rasant,m2,12006
5914,142.67,Sup. const. total,m2,12007
5914,0,Sup. del terreny,m2,12008
5916,0,Sup. const. sobre rasant,m2,12009
5916,0,Sup. const. sota rasant,m2,12010
5916,0,Sup. const. total,m2,12011
5916,40967.18,Sup. del terreny,m2,12012
5917,0,Sup. const. sobre rasant,m2,12013
5917,0,Sup. const. sota rasant,m2,12014
5917,0,Sup. const. total,m2,12015
5917,0,Sup. del terreny,m2,12016
5918,0,Sup. const. sobre rasant,m2,12017
5918,0,Sup. const. sota rasant,m2,12018
5918,0,Sup. const. total,m2,12019
5918,0,Sup. del terreny,m2,12020
5919,8533,Sup. const. sobre rasant,m2,12021
5919,0,Sup. const. sota rasant,m2,12022
5919,8533,Sup. const. total,m2,12023
5919,0,Sup. del terreny,m2,12024
5925,5733,Sup. const. sobre rasant,m2,12025
5925,0,Sup. const. sota rasant,m2,12026
5925,5733,Sup. const. total,m2,12027
5925,9318.92,Sup. del terreny,m2,12028
5931,159.88,Sup. const. sobre rasant,m2,12029
5931,0,Sup. const. sota rasant,m2,12030
5931,159.88,Sup. const. total,m2,12031
5931,0,Sup. del terreny,m2,12032
5932,0,Sup. const. sobre rasant,m2,12033
5932,0,Sup. const. sota rasant,m2,12034
5932,0,Sup. const. total,m2,12035
5932,27012.86,Sup. del terreny,m2,12036
5933,0,Sup. const. sobre rasant,m2,12037
5933,0,Sup. const. sota rasant,m2,12038
5933,0,Sup. const. total,m2,12039
5933,0,Sup. del terreny,m2,12040
5934,0,Sup. const. sobre rasant,m2,12041
5934,0,Sup. const. sota rasant,m2,12042
5934,0,Sup. const. total,m2,12043
5934,0,Sup. del terreny,m2,12044
5935,0,Sup. const. sobre rasant,m2,12045
5935,0,Sup. const. sota rasant,m2,12046
5935,0,Sup. const. total,m2,12047
5935,15471,Sup. del terreny,m2,12048
5941,0,Sup. const. sobre rasant,m2,12049
5941,0,Sup. const. sota rasant,m2,12050
5941,0,Sup. const. total,m2,12051
5941,6434,Sup. del terreny,m2,12052
5942,406.6,Sup. const. sobre rasant,m2,12053
5942,0,Sup. const. sota rasant,m2,12054
5942,406.6,Sup. const. total,m2,12055
5942,0,Sup. del terreny,m2,12056
5943,580.51,Sup. const. sobre rasant,m2,12057
5943,0,Sup. const. sota rasant,m2,12058
5943,580.51,Sup. const. total,m2,12059
5943,105.82,Sup. del terreny,m2,12060
5944,1726.65,Sup. const. sobre rasant,m2,12061
5944,0,Sup. const. sota rasant,m2,12062
5944,1726.65,Sup. const. total,m2,12063
5944,0,Sup. del terreny,m2,12064
5945,4079,Sup. const. sobre rasant,m2,12065
5945,0,Sup. const. sota rasant,m2,12066
5945,4079,Sup. const. total,m2,12067
5945,3560,Sup. del terreny,m2,12068
5948,127.55,Sup. const. sobre rasant,m2,12069
5948,0,Sup. const. sota rasant,m2,12070
5948,127.55,Sup. const. total,m2,12071
5948,0,Sup. del terreny,m2,12072
5951,0,Sup. const. sobre rasant,m2,12073
5951,0,Sup. const. sota rasant,m2,12074
5951,0,Sup. const. total,m2,12075
5951,0,Sup. del terreny,m2,12076
5952,0,Sup. const. sobre rasant,m2,12077
5952,0,Sup. const. sota rasant,m2,12078
5952,0,Sup. const. total,m2,12079
5952,0,Sup. del terreny,m2,12080
5953,0,Sup. const. sobre rasant,m2,12081
5953,0,Sup. const. sota rasant,m2,12082
5953,0,Sup. const. total,m2,12083
5953,0,Sup. del terreny,m2,12084
5961,0,Sup. const. sobre rasant,m2,12085
5961,0,Sup. const. sota rasant,m2,12086
5961,0,Sup. const. total,m2,12087
5961,0,Sup. del terreny,m2,12088
5967,0,Sup. const. sobre rasant,m2,12089
5967,0,Sup. const. sota rasant,m2,12090
5967,0,Sup. const. total,m2,12091
5967,6095,Sup. del terreny,m2,12092
5971,484,Sup. const. sobre rasant,m2,12093
5971,0,Sup. const. sota rasant,m2,12094
5971,484,Sup. const. total,m2,12095
5971,490,Sup. del terreny,m2,12096
5973,352.42,Sup. const. sobre rasant,m2,12097
5973,0,Sup. const. sota rasant,m2,12098
5973,352.42,Sup. const. total,m2,12099
5973,0,Sup. del terreny,m2,12100
5974,0,Sup. const. sobre rasant,m2,12101
5974,0,Sup. const. sota rasant,m2,12102
5974,0,Sup. const. total,m2,12103
5974,0,Sup. del terreny,m2,12104
5982,803.11,Sup. const. sobre rasant,m2,12105
5982,600.62,Sup. const. sota rasant,m2,12106
5982,1403.73,Sup. const. total,m2,12107
5982,1806,Sup. del terreny,m2,12108
5983,3713.1,Sup. const. sobre rasant,m2,12109
5983,0,Sup. const. sota rasant,m2,12110
5983,3713.1,Sup. const. total,m2,12111
5983,9544,Sup. del terreny,m2,12112
5985,0,Sup. const. sobre rasant,m2,12113
5985,0,Sup. const. sota rasant,m2,12114
5985,0,Sup. const. total,m2,12115
5985,0,Sup. del terreny,m2,12116
5986,0,Sup. const. sobre rasant,m2,12117
5986,0,Sup. const. sota rasant,m2,12118
5986,0,Sup. const. total,m2,12119
5986,0,Sup. del terreny,m2,12120
5987,0,Sup. const. sobre rasant,m2,12121
5987,0,Sup. const. sota rasant,m2,12122
5987,0,Sup. const. total,m2,12123
5987,0,Sup. del terreny,m2,12124
5988,0,Sup. const. sobre rasant,m2,12125
5988,0,Sup. const. sota rasant,m2,12126
5988,0,Sup. const. total,m2,12127
5988,0,Sup. del terreny,m2,12128
5989,0,Sup. const. sobre rasant,m2,12129
5989,0,Sup. const. sota rasant,m2,12130
5989,0,Sup. const. total,m2,12131
5989,35396.61,Sup. del terreny,m2,12132
5991,0,Sup. const. sobre rasant,m2,12133
5991,0,Sup. const. sota rasant,m2,12134
5991,0,Sup. const. total,m2,12135
5991,0,Sup. del terreny,m2,12136
5992,0,Sup. const. sobre rasant,m2,12137
5992,0,Sup. const. sota rasant,m2,12138
5992,0,Sup. const. total,m2,12139
5992,8025,Sup. del terreny,m2,12140
5993,0,Sup. const. sobre rasant,m2,12141
5993,0,Sup. const. sota rasant,m2,12142
5993,0,Sup. const. total,m2,12143
5993,6373.71,Sup. del terreny,m2,12144
6007,400.55,Sup. const. sobre rasant,m2,12145
6007,0,Sup. const. sota rasant,m2,12146
6007,400.55,Sup. const. total,m2,12147
6007,0,Sup. del terreny,m2,12148
6008,104,Sup. const. sobre rasant,m2,12149
6008,0,Sup. const. sota rasant,m2,12150
6008,104,Sup. const. total,m2,12151
6008,2737,Sup. del terreny,m2,12152
6013,449.98,Sup. const. sobre rasant,m2,12153
6013,0,Sup. const. sota rasant,m2,12154
6013,449.98,Sup. const. total,m2,12155
6013,0,Sup. del terreny,m2,12156
6029,7049,Sup. const. sobre rasant,m2,12157
6029,0,Sup. const. sota rasant,m2,12158
6029,7049,Sup. const. total,m2,12159
6029,0,Sup. del terreny,m2,12160
6031,565.18,Sup. const. sobre rasant,m2,12161
6031,662.33,Sup. const. sota rasant,m2,12162
6031,1227.51,Sup. const. total,m2,12163
6031,1486,Sup. del terreny,m2,12164
6036,591.32,Sup. const. sobre rasant,m2,12165
6036,592.41,Sup. const. sota rasant,m2,12166
6036,1183.73,Sup. const. total,m2,12167
6036,0,Sup. del terreny,m2,12168
6037,778.17,Sup. const. sobre rasant,m2,12169
6037,514.46,Sup. const. sota rasant,m2,12170
6037,1292.63,Sup. const. total,m2,12171
6037,0,Sup. del terreny,m2,12172
6038,0,Sup. const. sobre rasant,m2,12173
6038,0,Sup. const. sota rasant,m2,12174
6038,0,Sup. const. total,m2,12175
6038,3975.28,Sup. del terreny,m2,12176
6046,715.35,Sup. const. sobre rasant,m2,12177
6046,454.62,Sup. const. sota rasant,m2,12178
6046,1169.97,Sup. const. total,m2,12179
6046,2133.52,Sup. del terreny,m2,12180
6056,0,Sup. const. sobre rasant,m2,12181
6056,0,Sup. const. sota rasant,m2,12182
6056,0,Sup. const. total,m2,12183
6056,0,Sup. del terreny,m2,12184
6057,0,Sup. const. sobre rasant,m2,12185
6057,0,Sup. const. sota rasant,m2,12186
6057,0,Sup. const. total,m2,12187
6057,0,Sup. del terreny,m2,12188
6058,0,Sup. const. sobre rasant,m2,12189
6058,0,Sup. const. sota rasant,m2,12190
6058,0,Sup. const. total,m2,12191
6058,0,Sup. del terreny,m2,12192
6059,0,Sup. const. sobre rasant,m2,12193
6059,0,Sup. const. sota rasant,m2,12194
6059,0,Sup. const. total,m2,12195
6059,0,Sup. del terreny,m2,12196
6060,0,Sup. const. sobre rasant,m2,12197
6060,0,Sup. const. sota rasant,m2,12198
6060,0,Sup. const. total,m2,12199
6060,0,Sup. del terreny,m2,12200
6061,0,Sup. const. sobre rasant,m2,12201
6061,0,Sup. const. sota rasant,m2,12202
6061,0,Sup. const. total,m2,12203
6061,0,Sup. del terreny,m2,12204
6062,0,Sup. const. sobre rasant,m2,12205
6062,0,Sup. const. sota rasant,m2,12206
6062,0,Sup. const. total,m2,12207
6062,0,Sup. del terreny,m2,12208
6063,0,Sup. const. sobre rasant,m2,12209
6063,0,Sup. const. sota rasant,m2,12210
6063,0,Sup. const. total,m2,12211
6063,0,Sup. del terreny,m2,12212
6064,0,Sup. const. sobre rasant,m2,12213
6064,0,Sup. const. sota rasant,m2,12214
6064,0,Sup. const. total,m2,12215
